tool_id,name,type,material,diameter,shank_diameter,cutting_length,overall_length,flute_count,helix_angle,coating,workpiece_materials,center_cutting,price_usd,manufacturer,max_depth_of_cut,max_rpm,speed_feed_link,image_link,product_link
03-3083,"5/8"" Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 5/8"" Weldon Shank x 3/4"" LOC x 3-1/2"" Neck Length, 0.03"" Radius, HTPM",end_mill,carbide,15.88,15.88,19.05,152.4,4,36.0,Hybrid AlCrN,"['Steel', 'Cast Iron', 'Stainless Steel']",True,124.95,Haas,9.52,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%2003-3095,%20HTPM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3083/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3083.html
03-3084,"3/4"" Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 3/4"" Weldon Shank x 1"" LOC x 3"" Neck Length, 0.03"" Radius, HTPM",end_mill,carbide,19.05,19.05,25.4,152.4,4,36.0,Hybrid AlCrN,"['Cast Iron', 'Stainless Steel', 'Steel']",True,204.95,Haas,12.7,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%2003-3095,%20HTPM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3084/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3084.html
03-3085,"3/4"" Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 3/4"" Weldon Shank x 1"" LOC x 4"" Neck Length, 0.03"" Radius, HTPM",end_mill,carbide,19.05,19.05,25.4,152.4,4,36.0,Hybrid AlCrN,"['Steel', 'Cast Iron', 'Stainless Steel']",True,204.95,Haas,12.7,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%2003-3095,%20HTPM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3085/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3085.html
03-3086,"6mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 6mm Smooth Shank x 10mm LOC x 32mm Neck Length, 0.3mm Radius, HTPM",end_mill,carbide,152.4,152.4,254.0,2540.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,30.95,Haas,127.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3086/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3086.html
03-3087,"6mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 6mm Smooth Shank x 10mm LOC x 50mm Neck Length, 0.3mm Radius, HTPM",end_mill,carbide,152.4,152.4,254.0,2540.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,30.95,Haas,127.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3087/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3087.html
03-3088,"10mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 10mm Weldon Shank x 12mm LOC x 50mm Neck Length, 0.3mm Radius, HTPM",end_mill,carbide,254.0,254.0,304.8,2540.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,45.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3088/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3088.html
03-3089,"10mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 10mm Weldon Shank x 12mm LOC x 70mm Neck Length, 0.3mm Radius, HTPM",end_mill,carbide,254.0,254.0,304.8,3175.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,53.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3089/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3089.html
03-3090,"12mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 12mm Weldon Shank x 16mm LOC x 50mm Neck Length, 0.8mm Radius, HTPM",end_mill,carbide,304.8,304.8,406.4,2540.0,4,36.0,Hybrid AlCrN,"['Cast Iron', 'Stainless Steel', 'Steel']",True,62.95,Haas,203.2,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3090/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3090.html
03-3091,"12mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 12mm Weldon Shank x 16mm LOC x 75mm Neck Length, 0.8mm Radius, HTPM",end_mill,carbide,304.8,304.8,406.4,3175.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,71.95,Haas,203.2,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3091/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3091.html
03-3092,"16mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 16mm Weldon Shank x 20mm LOC x 65mm Neck Length, 0.8mm Radius, HTPM",end_mill,carbide,406.4,406.4,508.0,3175.0,4,36.0,Hybrid AlCrN,"['Cast Iron', 'Steel', 'Stainless Steel']",True,99.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3092/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3092.html
03-3093,"16mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 16mm Weldon Shank x 20mm LOC x 90mm Neck Length, 0.8mm Radius, HTPM",end_mill,carbide,406.4,406.4,508.0,3810.0,4,36.0,Hybrid AlCrN,"['Steel', 'Stainless Steel', 'Cast Iron']",True,124.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3093/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3093.html
03-3094,"20mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 20mm Weldon Shank x 25mm LOC x 75mm Neck Length, 1mm Radius, HTPM",end_mill,carbide,508.0,508.0,635.0,3810.0,4,36.0,Hybrid AlCrN,"['Cast Iron', 'Stainless Steel', 'Steel']",True,204.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3094/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3094.html
03-3095,"20mm Dia. Long Carbide End Mill, 4 Flute, Hyb. AlCrN Coated, 20mm Weldon Shank x 25mm LOC x 100mm Neck Length, 1mm Radius, HTPM",end_mill,carbide,508.0,508.0,635.0,3810.0,4,36.0,Hybrid AlCrN,"['Cast Iron', 'Steel', 'Stainless Steel']",True,204.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills,%2003-3076%20to%203095,%20HTPM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3095/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3095.html
03-3136,"1/4"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 1/4"" Weldon Shank x 3/8"" LOC x 1-1/4"" Neck Length, 0.01"" Radius, HTM",end_mill,carbide,6.35,6.35,9.52,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,31.95,Haas,4.76,18000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3136/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3136.html
03-3137,"1/4"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 1/4"" Weldon Shank x 3/8"" LOC x 2"" Neck Length, 0.01"" Radius, HTM",end_mill,carbide,6.35,6.35,9.52,101.6,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,31.95,Haas,4.76,18000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3137/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3137.html
03-3138,"3/8"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 3/8"" Weldon Shank x 1/2"" LOC x 1-3/4"" Neck Length, 0.01"" Radius, HTM",end_mill,carbide,9.52,9.52,12.7,101.6,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,46.95,Haas,6.35,18000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3138/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3138.html
03-3139,"3/8"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 3/8"" Weldon Shank x 1/2"" LOC x 2-3/4"" Neck Length, 0.01"" Radius, HTM",end_mill,carbide,9.52,9.52,12.7,127.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,49.95,Haas,6.35,18000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3139/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3139.html
03-3140,"1/2"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 1/2"" Weldon Shank x 5/8"" LOC x 2"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,12.7,12.7,15.88,101.6,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,64.95,Haas,7.94,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3140/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3140.html
03-3141,"1/2"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 1/2"" Weldon Shank x 5/8"" LOC x 3"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,12.7,12.7,15.88,127.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,73.95,Haas,7.94,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3141/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3141.html
03-3142,"5/8"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 5/8"" Weldon Shank x 3/4"" LOC x 2-1/2"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,15.88,15.88,19.05,127.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,104.95,Haas,9.52,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3142/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3142.html
03-3143,"5/8"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 5/8"" Weldon Shank x 3/4"" LOC x 3-1/2"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,15.88,15.88,19.05,152.4,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,124.95,Haas,9.52,15000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3143/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3143.html
03-3144,"3/4"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1"" LOC x 3"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,19.05,19.05,25.4,152.4,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,204.95,Haas,12.7,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3144/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3144.html
03-3145,"3/4"" Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 3/4"" Weldon Shank x 1"" LOC x 4"" Neck Length, 0.03"" Radius, HTM",end_mill,carbide,19.05,19.05,25.4,152.4,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,204.95,Haas,12.7,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Inch.pdf",/content/dam/haascnc/ecommerce/03-3145/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3145.html
03-3146,"6mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 6mm Weldon Shank x 10mm LOC x 32mm Neck Length, 0.3mm Radius, HTM",end_mill,carbide,152.4,152.4,254.0,2540.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,31.95,Haas,127.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3146/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3146.html
03-3147,"6mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 6mm Weldon Shank x 10mm LOC x 50mm Neck Length, 0.3mm Radius, HTM",end_mill,carbide,152.4,152.4,254.0,2540.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,31.95,Haas,127.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3147/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3147.html
03-3148,"10mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 10mm Weldon Shank x 12mm LOC x 50mm Neck Length, 0.3mm Radius, HTM",end_mill,carbide,254.0,254.0,304.8,2540.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,46.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3148/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3148.html
03-3149,"10mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 10mm Weldon Shank x 12mm LOC x 70mm Neck Length, 0.3mm Radius, HTM",end_mill,carbide,254.0,254.0,304.8,3175.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,49.95,Haas,152.4,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3149/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3149.html
03-3150,"12mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 16mm LOC x 50mm Neck Length, 0.8mm Radius, HTM",end_mill,carbide,304.8,304.8,406.4,2540.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,65.95,Haas,203.2,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3150/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3150.html
03-3151,"12mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 12mm Weldon Shank x 16mm LOC x 75mm Neck Length, 0.8mm Radius, HTM",end_mill,carbide,304.8,304.8,406.4,3175.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,73.95,Haas,203.2,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3151/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3151.html
03-3152,"16mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 16mm Weldon Shank x 20mm LOC x 65mm Neck Length, 0.8mm Radius, HTM",end_mill,carbide,406.4,406.4,508.0,3175.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,104.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3152/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3152.html
03-3153,"16mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 16mm Weldon Shank x 20mm LOC x 90mm Neck Length, 0.8mm Radius, HTM",end_mill,carbide,406.4,406.4,508.0,3810.0,5,38.0,AlTiN,"['Stainless Steel', 'High Temp Alloys']",True,124.95,Haas,254.0,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3153/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3153.html
03-3154,"20mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 20mm Weldon Shank x 25mm LOC x 75mm Neck Length, 1mm Radius, HTM",end_mill,carbide,508.0,508.0,635.0,3810.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,204.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3154/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3154.html
03-3155,"20mm Dia. Long Carbide End Mill, 5 Flute, AlTiN Coated, 20mm Weldon Shank x 25mm LOC x 100mm Neck Length, 1mm Radius, HTM",end_mill,carbide,508.0,508.0,635.0,3810.0,5,38.0,AlTiN,"['High Temp Alloys', 'Stainless Steel']",True,204.95,Haas,317.5,10000,"https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/End%20Mills_03-3136%20to%2003-3155,%20HTM,%20Speeds%20and%20Feeds,%20Metric.pdf",/content/dam/haascnc/ecommerce/03-3155/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3155.html
03-3156,"1/4"" Dia. Long Carbide End Mill, 3 Flute, Uncoated, 1/4"" Smooth Shank x 3/8"" LOC x 1-1/4"" Neck Length, 0.01"" Radius, HSAM2",end_mill,carbide,6.35,6.35,9.52,101.6,3,37.0,Uncoated,['Aluminum'],True,29.95,Haas,4.76,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/SnF%20Extended%20End%20Mills%2003-3156%20to%2003-3165.pdf,/content/dam/haascnc/ecommerce/03-3156/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3156.html
03-3157,"1/4"" Dia. Long Carbide End Mill, 3 Flute, Uncoated, 1/4"" Smooth Shank x 3/8"" LOC x 2"" Neck Length, 0.01"" Radius, HSAM2",end_mill,carbide,6.35,6.35,9.52,101.6,3,37.0,Uncoated,['Aluminum'],True,43.95,Haas,4.76,18000,https://www.haascnc.com/content/dam/haascnc/ecommerce-assets/linedrawings/milling/end_mills/speeds-and-feeds/SnF%20Extended%20End%20Mills%2003-3156%20to%2003-3165.pdf,/content/dam/haascnc/ecommerce/03-3157/hero.jpg/jcr:content/renditions/cq5dam.thumbnail.319.319.png,https://www.haascnc.com/haas-tooling/milling/end_mills/03-3157.html
